CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-05T16:16:05,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-05T06:00:00.999648,15.05591871,0.0001225,53.0007,208.4837,113.3499,193.8452,0,U,44917,999,175,0.00057206,8.068e-05,0,6927.826,95.643,550.54,548.842,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2744523,153416376,0 STARLINK-1098,1 44917U 20001D   20126.25001157 +.00008068 +00000-0 +57206-3 0  9995,2 44917 053.0007 208.4837 0001225 113.3499 193.8452 15.05591871001751
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-05T22:46:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-05T22:00:01.999584,15.0560295,0.0001089,53.0001,205.4915,107.9732,214.7092,0,U,44917,999,1825,-0.0022029,-0.00032249,0,6927.792,95.642,550.411,548.903,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2744645,153439465,0 STARLINK-1098,1 44917U 20001D   20126.91668981 -.00032249  00000-0 -22029-2 0  9996,2 44917  53.0001 205.4915 0001089 107.9732 214.7092 15.05602950 18253
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-06T15:58:32,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-06T06:00:00.999648,15.05595365,0.0001177,52.9999,203.9949,114.7512,215.5776,0,U,44917,999,175,0.00039876,5.538e-05,0,6927.815,95.643,550.496,548.865,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2745048,153487787,0 STARLINK-1098,1 44917U 20001D   20127.25001157 +.00005538 +00000-0 +39876-3 0  9998,2 44917 052.9999 203.9949 0001177 114.7512 215.5776 15.05595365001753
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-06T15:06:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-06T14:00:01.000224,15.05576104,0.0001092,52.9996,202.5003,101.8541,236.1975,0,U,44917,999,1835,0.0015293,0.0002207,0,6927.874,95.644,550.496,548.983,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2745000,153467516,0 STARLINK-1098,1 44917U 20001D   20127.58334491  .00022070  00000-0  15293-2 0  9990,2 44917  52.9996 202.5003 0001092 101.8541 236.1975 15.05576104 18355
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-07T01:13:12,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-06T20:00:01.999872,15.05607252,0.0001025,52.9992,201.3771,105.262,148.6255,0,U,44917,999,179,-0.0024892,-0.00036387,0,6927.779,95.642,550.354,548.934,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2745210,153511637,0 STARLINK-1098,1 44917U 20001D   20127.83335648 -.00036387 +00000-0 -24892-2 0  9996,2 44917 052.9992 201.3771 0001025 105.2620 148.6255 15.05607252001799
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-07T06:56:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-06T22:00:00.999936,15.05600523,0.0001052,52.9993,201.0026,108.6471,237.11,0,U,44917,999,1840,-0.00171,-0.00025119,0,6927.799,95.642,550.393,548.936,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2745375,153516051,0 STARLINK-1098,1 44917U 20001D   20127.91667824 -.00025119  00000-0 -17100-2 0  9994,2 44917  52.9993 201.0026 0001052 108.6471 237.1100 15.05600523 18404
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-07T13:16:08,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-07T10:00:00.999936,15.05602641,0.0001068,52.9988,198.7588,105.7079,71.622,0,U,44917,999,1848,-0.0018097,-0.00026564,0,6927.793,95.642,550.398,548.918,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2745461,153517773,0 STARLINK-1098,1 44917U 20001D   20128.41667824 -.00026564  00000-0 -18097-2 0  9991,2 44917  52.9988 198.7588 0001068 105.7079  71.6220 15.05602641 18487
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-07T19:29:13,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-07T14:00:01.000224,15.05572312,0.0001051,52.9989,198.0112,99.805,261.386,0,U,44917,999,176,0.0029538,0.00043012,0,6927.886,95.644,550.479,549.023,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2745493,153537785,0 STARLINK-1098,1 44917U 20001D   20128.58334491 +.00043012 +00000-0 +29538-2 0  9997,2 44917 052.9989 198.0112 0001051 099.8050 261.3860 15.05572312001760
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-08T02:15:53,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-07T22:00:00.999936,15.05598792,0.0001009,52.9987,196.5133,107.1351,261.7636,0,U,44917,999,176,-0.0011926,-0.00017621,0,6927.805,95.643,550.369,548.971,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2745827,153565220,0 STARLINK-1098,1 44917U 20001D   20128.91667824 -.00017621 +00000-0 -11926-2 0  9994,2 44917 052.9987 196.5133 0001009 107.1351 261.7636 15.05598792001769
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-08T07:06:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-08T06:00:00.999648,15.05606184,0.0001077,52.9986,195.0168,110.2682,266.3413,0,U,44917,999,1861,-0.00077404,-0.00011547,0,6927.782,95.642,550.393,548.901,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2745974,153589313,0 STARLINK-1098,1 44917U 20001D   20129.25001157 -.00011547  00000-0 -77404-3 0  9998,2 44917  52.9986 195.0168 0001077 110.2682 266.3413 15.05606184 18618
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-08T14:46:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-08T14:00:01.000224,15.05543297,0.0001155,52.9984,193.522,95.7102,288.6058,0,U,44917,999,1866,0.0031746,0.00046233,0,6927.975,95.646,550.64,549.04,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2746115,153592487,0 STARLINK-1098,1 44917U 20001D   20129.58334491  .00046233  00000-0  31746-2 0  9990,2 44917  52.9984 193.5220 0001155  95.7102 288.6058 15.05543297 18661
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-09T02:31:05,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-08T22:00:00.999936,15.05571966,0.0001113,52.9984,192.024,103.6291,288.365,0,U,44917,999,181,-0.0002721,-4.24e-05,0,6927.887,95.644,550.523,548.981,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2746314,153636436,0 STARLINK-1098,1 44917U 20001D   20129.91667824 -.00004240 +00000-0 -27210-3 0  9992,2 44917 052.9984 192.0240 0001113 103.6291 288.3650 15.05571966001817
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-09T06:46:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-09T06:00:00.999648,15.0559084,0.0001163,52.9983,190.5277,105.4842,294.1943,0,U,44917,999,1876,-0.0007038,-0.00010521,0,6927.829,95.643,550.5,548.888,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2746460,153660496,0 STARLINK-1098,1 44917U 20001D   20130.25001157 -.00010521  00000-0 -70380-3 0  9997,2 44917  52.9983 190.5277 0001163 105.4842 294.1943 15.05590840 18760
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-09T17:13:04,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-09T14:00:01.000224,15.05562394,0.00011,52.9982,189.0327,93.4555,313.9373,0,U,44917,999,191,0.0031655,0.00046122,0,6927.916,95.645,550.543,549.019,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2746670,153684445,0 STARLINK-1098,1 44917U 20001D   20130.58334491 +.00046122 +00000-0 +31655-2 0  9998,2 44917 052.9982 189.0327 0001100 093.4555 313.9373 15.05562394001915
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-09T22:56:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-09T22:00:01.999584,15.05556044,0.0001086,52.9988,187.5346,104.2687,310.8293,0,U,44917,999,1886,0.0033211,0.00048411,0,6927.936,95.645,550.553,549.048,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2746785,153687692,0 STARLINK-1098,1 44917U 20001D   20130.91668981  .00048411  00000-0  33211-2 0  9992,2 44917  52.9988 187.5346 0001086 104.2687 310.8293 15.05556044 18869
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-10T06:56:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-10T06:00:00.999648,15.05583504,0.000112,52.9982,186.0386,104.7611,317.9478,0,U,44917,999,1891,-0.0015525,-0.00022828,0,6927.852,95.643,550.493,548.941,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2746957,153711613,0 STARLINK-1098,1 44917U 20001D   20131.25001157 -.00022828  00000-0 -15525-2 0  9990,2 44917  52.9982 186.0386 0001120 104.7611 317.9478 15.05583504 18912
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-10T18:36:51,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-10T14:00:01.000224,15.05546437,0.0001042,52.9979,184.5435,93.1376,337.2712,0,U,44917,999,176,0.0028374,0.00041267,0,6927.965,95.646,550.552,549.108,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2747173,153736311,0 STARLINK-1098,1 44917U 20001D   20131.58334491 +.00041267 +00000-0 +28374-2 0  9998,2 44917 052.9979 184.5435 0001042 093.1376 337.2712 15.05546437001763
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-11T02:01:54,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-10T22:00:00.999936,15.05561285,0.0001018,52.998,183.0455,105.7551,332.3368,0,U,44917,999,176,0.00056225,7.918e-05,0,6927.92,95.645,550.49,549.08,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2747328,153759855,0 STARLINK-1098,1 44917U 20001D   20131.91667824 +.00007918 +00000-0 +56225-3 0  9996,2 44917 052.9980 183.0455 0001018 105.7551 332.3368 15.05561285001760
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-11T07:06:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-11T06:00:00.999648,15.05620871,0.0001209,52.9978,181.5495,103.7927,341.9956,0,U,44917,999,1906,-0.0016345,-0.00024039,0,6927.737,95.641,550.44,548.764,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2747478,153763842,0 STARLINK-1098,1 44917U 20001D   20132.25001157 -.00024039  00000-0 -16345-2 0  9998,2 44917  52.9978 181.5495 0001209 103.7927 341.9956 15.05620871 19069
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-11T16:32:02,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-11T14:00:01.000224,15.05583212,0.0001127,52.9975,180.0542,93.3686,0.1635,0,U,44917,999,176,0.0026897,0.00039131,0,6927.853,95.643,550.498,548.937,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2747683,153788300,0 STARLINK-1098,1 44917U 20001D   20132.58334491 +.00039131 +00000-0 +26897-2 0  9994,2 44917 052.9975 180.0542 0001127 093.3686 000.1635 15.05583212001761
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-12T02:44:16,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-11T22:00:00.999936,15.05592964,0.000112,52.9975,178.5561,105.6717,355.5883,0,U,44917,999,176,0.0011183,0.00016057,0,6927.823,95.643,550.464,548.912,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2747842,153811193,0 STARLINK-1098,1 44917U 20001D   20132.91667824 +.00016057 +00000-0 +11183-2 0  9994,2 44917 052.9975 178.5561 0001120 105.6717 355.5883 15.05592964001765
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-12T06:46:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-12T06:00:00.999648,15.05621528,0.0001173,52.9999,177.0602,104.342,4.6353,0,U,44917,999,1921,-0.0018148,-0.00026651,0,6927.735,95.641,550.413,548.787,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2747986,153815355,0 STARLINK-1098,1 44917U 20001D   20133.25001157 -.00026651  00000-0 -18148-2 0  9994,2 44917  52.9999 177.0602 0001173 104.3420   4.6353 15.05621528 19218
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-13T01:21:35,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-12T22:00:00.999936,15.05556614,0.0001227,52.9997,174.0668,103.8485,20.5828,0,U,44917,999,175,0.0016377,0.00023647,0,6927.934,95.645,550.649,548.949,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2748360,153863400,0 STARLINK-1098,1 44917U 20001D   20133.91667824 +.00023647 +00000-0 +16377-2 0  9998,2 44917 052.9997 174.0668 0001227 103.8485 020.5828 15.05556614001757
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-13T14:56:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-13T14:00:01.000224,15.05553823,0.0001203,52.9994,171.0759,90.9371,48.8736,0,U,44917,999,1941,0.0025677,0.00037304,0,6927.943,95.645,550.641,548.974,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2748660,153871219,0 STARLINK-1098,1 44917U 20001D   20134.58334491  .00037304  00000-0  25677-2 0  9991,2 44917  52.9994 171.0759 0001203  90.9371  48.8736 15.05553823 19418
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-14T03:08:46,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-13T22:00:00.999936,15.05557595,0.0001184,52.9997,169.5779,102.0967,45.4073,0,U,44917,999,176,0.0023896,0.00034688,0,6927.931,95.645,550.616,548.976,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2748830,153914606,0 STARLINK-1098,1 44917U 20001D   20134.91667824 +.00034688 +00000-0 +23896-2 0  9990,2 44917 052.9997 169.5779 0001184 102.0967 045.4073 15.05557595001765
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-14T06:56:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-14T06:00:00.999648,15.05586424,0.0001274,52.9996,168.0823,98.1017,57.0812,0,U,44917,999,1951,-0.0010268,-0.0001521,0,6927.843,95.643,550.59,548.825,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2748983,153918971,0 STARLINK-1098,1 44917U 20001D   20135.25001157 -.00015210  00000-0 -10268-2 0  9990,2 44917  52.9996 168.0823 0001274  98.1017  57.0812 15.05586424 19514
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-15T01:25:25,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-14T22:00:00.999936,15.05555727,0.0001182,52.9999,165.0889,99.1626,71.4162,0,U,44917,999,175,0.0022269,0.00032294,0,6927.937,95.645,550.621,548.983,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2749116,153961419,0 STARLINK-1098,1 44917U 20001D   20135.91667824 +.00032294 +00000-0 +22269-2 0  9995,2 44917 052.9999 165.0889 0001182 099.1626 071.4162 15.05555727001758
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-15T13:26:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-15T12:00:00.999648,15.05554385,0.0001214,53.0,162.4722,86.972,7.0731,0,U,44917,999,1970,0.0028332,0.00041214,0,6927.941,95.645,550.647,548.965,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2749536,153992282,0 STARLINK-1098,1 44917U 20001D   20136.50001157  .00041214  00000-0  28332-2 0  9991,2 44917  53.0000 162.4722 0001214  86.9720   7.0731 15.05554385 19705
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-15T19:51:30,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-15T14:00:01.000224,15.05566929,0.0001202,52.9998,162.0978,86.0257,99.9367,0,U,44917,999,176,0.0015282,0.00022048,0,6927.902,95.645,550.6,548.935,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2749637,154013907,0 STARLINK-1098,1 44917U 20001D   20136.58334491 +.00022048 +00000-0 +15282-2 0  9993,2 44917 052.9998 162.0978 0001202 086.0257 099.9367 15.05566929001760
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-16T02:45:20,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-15T22:00:01.999584,15.05557289,0.0001175,53.0,160.5998,97.9198,95.8073,0,U,44917,999,175,0.0023582,0.00034226,0,6927.932,95.645,550.611,548.983,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2749793,154037191,0 STARLINK-1098,1 44917U 20001D   20136.91668981 +.00034226 +00000-0 +23582-2 0  9997,2 44917 053.0000 160.5998 0001175 097.9198 095.8073 15.05557289001752
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-16T16:51:16,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-16T14:00:01.000224,15.05606903,0.0001317,52.9997,157.6087,86.3384,122.7743,0,U,44917,999,1986,0.00066269,9.396e-05,0,6927.78,95.642,550.557,548.732,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2750016,154081958,0 STARLINK-1098,1 44917U 20001D   20137.58334491 +.00009396 +00000-0 +66269-3 0  9997,2 44917 052.9997 157.6087 0001317 086.3384 122.7743 15.05606903019861
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-17T02:30:06,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-16T22:00:00.999936,15.05590169,0.0001285,52.9997,156.1107,97.7684,119.089,0,U,44917,999,180,0.0024745,0.00035968,0,6927.831,95.643,550.586,548.806,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2750018,154102402,0 STARLINK-1098,1 44917U 20001D   20137.91667824 +.00035968 +00000-0 +24745-2 0  9999,2 44917 052.9997 156.1107 0001285 097.7684 119.0890 15.05590169001804
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-17T18:50:12,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-17T06:00:00.999648,15.05593594,0.0001449,53.0012,154.6158,93.0376,131.5493,0,U,44917,999,1996,-0.0019516,-0.0002861,0,6927.821,95.643,550.69,548.682,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2750019,154122327,0 STARLINK-1098,1 44917U 20001D   20138.25001157 -.00028610 +00000-0 -19516-2 0  9996,2 44917 053.0012 154.6158 0001449 093.0376 131.5493 15.05593594019961
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-18T01:48:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-17T22:00:00.999936,15.05560816,0.0001399,53.0008,151.622,97.0694,142.9321,0,U,44917,999,2006,0.0027636,0.00040195,0,6927.921,95.645,550.755,548.817,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2750021,154142771,0 STARLINK-1098,1 44917U 20001D   20138.91667824 +.00040195 +00000-0 +27636-2 0  9990,2 44917 053.0008 151.6220 0001399 097.0694 142.9321 15.05560816020064
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-18T16:16:12,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-18T08:00:01.999872,15.05580442,0.0001454,53.0006,149.7532,88.9072,250.782,0,U,44917,999,2012,0.00015213,1.938e-05,0,6927.861,95.644,550.733,548.719,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2750992,154165809,0 STARLINK-1098,1 44917U 20001D   20139.33335648  .00001938  00000-0  15213-3 0  9994,2 44917  53.0006 149.7532 0001454  88.9072 250.7820 15.05580442 20123
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-18T20:22:26,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-18T14:00:01.000224,15.05584105,0.0001384,53.0004,148.6307,87.2234,168.1549,0,U,44917,999,175,-0.00071684,-0.00010709,0,6927.85,95.643,550.674,548.756,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2751036,154186218,0 STARLINK-1098,1 44917U 20001D   20139.58334491 -.00010709 +00000-0 -71684-3 0  9998,2 44917 053.0004 148.6307 0001384 087.2234 168.1549 15.05584105001751
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-19T01:16:54,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-18T22:00:00.999936,15.05557244,0.0001404,53.0003,147.1328,97.0589,166.0287,0,U,44917,999,179,0.0029063,0.00042294,0,6927.932,95.645,550.77,548.825,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2751235,154210614,0 STARLINK-1098,1 44917U 20001D   20139.91667824 +.00042294 +00000-0 +29063-2 0  9999,2 44917 053.0003 147.1328 0001404 097.0589 166.0287 15.05557244001796
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-19T14:36:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-19T14:00:01.000224,15.05583743,0.0001395,52.9998,144.1416,88.6103,189.8571,0,U,44917,999,2031,0.0002124,2.817e-05,0,6927.851,95.643,550.682,548.749,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2751643,154220065,0 STARLINK-1098,1 44917U 20001D   20140.58334491  .00002817  00000-0  21240-3 0  9992,2 44917  52.9998 144.1416 0001395  88.6103 189.8571 15.05583743 20310
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-20T01:49:03,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-19T22:00:00.999936,15.0555634,0.0001433,52.9998,142.6436,97.5955,188.5784,0,U,44917,999,176,0.0031219,0.00045472,0,6927.935,95.645,550.793,548.807,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2751879,154264772,0 STARLINK-1098,1 44917U 20001D   20140.91667824 +.00045472 +00000-0 +31219-2 0  9998,2 44917 052.9998 142.6436 0001433 097.5955 188.5784 15.05556340001765
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-20T14:46:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-20T14:00:01.000224,15.05590856,0.0001411,52.9999,139.6521,86.6335,214.9239,0,U,44917,999,2046,-0.0015557,-0.0002288,0,6927.829,95.643,550.672,548.717,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2752299,154274143,0 STARLINK-1098,1 44917U 20001D   20141.58334491 -.00022880  00000-0 -15557-2 0  9990,2 44917  52.9999 139.6521 0001411  86.6335 214.9239 15.05590856 20461
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-21T04:01:44,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-20T22:00:00.999936,15.05560171,0.0001461,53.0001,138.1543,95.8384,213.428,0,U,44917,999,175,0.0028234,0.00041076,0,6927.923,95.645,550.8,548.776,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2752466,154317351,0 STARLINK-1098,1 44917U 20001D   20141.91667824 +.00041076 +00000-0 +28234-2 0  9998,2 44917 053.0001 138.1543 0001461 095.8384 213.4280 15.05560171001754
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-21T07:06:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-21T06:00:00.999648,15.05586448,0.00015,53.0001,136.6594,87.111,229.8512,0,U,44917,999,2056,-0.0011353,-0.00016785,0,6927.843,95.643,550.747,548.668,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2752558,154320149,0 STARLINK-1098,1 44917U 20001D   20142.25001157 -.00016785  00000-0 -11353-2 0  9992,2 44917  53.0001 136.6594 0001500  87.1110 229.8512 15.05586448 20562
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-21T18:04:28,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-21T14:00:01.999872,15.05598081,0.0001429,53.0003,135.1627,85.2116,239.5091,0,U,44917,999,180,-0.0022199,-0.00032491,0,6927.807,95.643,550.662,548.682,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2752775,154344536,0 STARLINK-1098,1 44917U 20001D   20142.58335648 -.00032491 +00000-0 -22199-2 0  9995,2 44917 053.0003 135.1627 0001429 085.2116 239.5091 15.05598081001802
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-22T01:39:16,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-21T22:00:00.999936,15.05565998,0.0001481,53.0005,133.6651,94.2451,238.126,0,U,44917,999,185,0.0025802,0.000375,0,6927.905,95.645,550.796,548.744,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2753054,154370689,0 STARLINK-1098,1 44917U 20001D   20142.91667824 +.00037500 +00000-0 +25802-2 0  9994,2 44917 053.0005 133.6651 0001481 094.2451 238.1260 15.05565998001853
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-22T07:36:08,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-22T06:00:00.999648,15.05588332,0.0001523,53.0004,132.1704,85.8398,254.233,0,U,44917,999,2071,-0.0011529,-0.00017041,0,6927.837,95.643,550.757,548.647,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2753235,154375271,0 STARLINK-1098,1 44917U 20001D   20143.25001157 -.00017041  00000-0 -11529-2 0  9994,2 44917  53.0004 132.1704 0001523  85.8398 254.2330 15.05588332 20718
2,GENERATED VIA SPACE-TRACK.ORG API,2020-05-22T15:06:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-05-22T14:00:01.000224,15.05655861,0.0001454,53.0002,130.6751,110.0617,237.696,0,U,44917,999,2076,0.057908,0.0090385,0,6927.63,95.639,550.502,548.487,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2753333,154377361,0 STARLINK-1098,1 44917U 20001D   20143.58334491  .00903850  00000-0  57908-1 0  9990,2 44917  53.0002 130.6751 0001454 110.0617 237.6960 15.05655861 20760
