CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-20T02:13:27,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-19T17:18:16.299072,15.14380604,0.0009764,97.4892,139.5807,329.3334,30.7326,0,U,55018,999,1151,0.00078981,0.0001446,0,6900.997,95.088,529.6,516.124,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3865354,228479951,0 KSF3-C,1 55018U 23001K   23078.72102198  .00014460  00000-0  78981-3 0  9996,2 55018  97.4892 139.5807 0009764 329.3334  30.7326 15.14380604 11517
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-20T08:26:12,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-20T02:49:09.694848,15.14391704,0.0009722,97.489,139.9707,327.9235,32.1404,0,U,55018,999,1157,0.00077388,0.00014171,0,6900.963,95.088,529.537,516.119,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3865566,228485987,0 KSF3-C,1 55018U 23001K   23079.11747332  .00014171  00000-0  77388-3 0  9994,2 55018  97.4890 139.9707 0009722 327.9235  32.1404 15.14391704 11578
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-20T18:47:05,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-20T10:44:53.971296,15.14402021,0.0009704,97.4889,140.296,326.999,33.0635,0,U,55018,999,1162,0.00081,0.00014841,0,6900.932,95.087,529.493,516.1,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3865912,228518852,0 KSF3-C,1 55018U 23001K   23079.44784689  .00014841  00000-0  81000-3 0  9996,2 55018  97.4889 140.2960 0009704 326.9990  33.0635 15.14402021 11626
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-21T02:22:18,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-20T17:05:29.271840,15.14409857,0.000969,97.4889,140.556,325.8615,34.1993,0,U,55018,999,1166,0.00079963,0.00014653,0,6900.908,95.087,529.46,516.086,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3866115,228550401,0 KSF3-C,1 55018U 23001K   23079.71214435  .00014653  00000-0  79963-3 0  9999,2 55018  97.4889 140.5560 0009690 325.8615  34.1993 15.14409857 11668
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-21T17:58:45,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-21T04:11:30.672384,15.14426308,0.0009656,97.4888,141.0111,324.1709,35.8874,0,U,55018,999,1173,0.00085482,0.00015678,0,6900.858,95.086,529.386,516.059,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3866730,228591839,0 KSF3-C,1 55018U 23001K   23080.17466056  .00015678  00000-0  85482-3 0  9990,2 55018  97.4888 141.0111 0009656 324.1709  35.8874 15.14426308 11737
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-21T10:06:12,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-21T04:11:30.672384,15.14426308,0.0009656,97.4888,141.0111,324.1709,35.8874,0,U,55018,999,1173,0.00085482,0.00015678,0,6900.858,95.086,529.386,516.059,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3866437,228559036,0 KSF3-C,1 55018U 23001K   23080.17466056  .00015678  00000-0  85482-3 0  9990,2 55018  97.4888 141.0111 0009656 324.1709  35.8874 15.14426308 11737
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-22T02:50:58,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-21T21:38:06.434304,15.14448199,0.0009571,97.4884,141.7264,321.5141,38.5408,0,U,55018,999,1184,0.00080743,0.00014812,0,6900.791,95.084,529.261,516.052,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3866953,228622091,0 KSF3-C,1 55018U 23001K   23080.90146336  .00014812  00000-0  80743-3 0  9991,2 55018  97.4884 141.7264 0009571 321.5141  38.5408 15.14448199 11843
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-23T07:56:29,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-22T16:39:49.807872,15.14474599,0.000947,97.4882,142.5068,318.766,41.2856,0,U,55018,999,1196,0.00085897,0.00015775,0,6900.711,95.082,529.111,516.041,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3868201,228676412,0 KSF3-C,1 55018U 23001K   23081.69432648  .00015775  00000-0  85897-3 0  9996,2 55018  97.4882 142.5068 0009470 318.7660  41.2856 15.14474599 11968
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-22T22:56:12,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-22T16:39:49.807872,15.14474599,0.000947,97.4882,142.5068,318.766,41.2856,0,U,55018,999,1196,0.00085897,0.00015775,0,6900.711,95.082,529.111,516.041,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3867859,228643262,0 KSF3-C,1 55018U 23001K   23081.69432648  .00015775  00000-0  85897-3 0  9996,2 55018  97.4882 142.5068 0009470 318.7660  41.2856 15.14474599 11968
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-23T19:40:04,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-23T03:45:49.554720,15.1448806,0.0009422,97.488,142.9621,316.9382,43.1112,0,U,55018,999,1203,0.00076796,0.00014099,0,6900.67,95.082,529.037,516.033,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3868494,228709696,0 KSF3-C,1 55018U 23001K   23082.15682355  .00014099  00000-0  76796-3 0  9996,2 55018  97.4880 142.9621 0009422 316.9382  43.1112 15.14488060 12036
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-23T23:06:13,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-23T18:02:05.813952,15.14509091,0.000937,97.4877,143.5473,314.5864,45.4602,0,U,55018,999,1212,0.00087036,0.00016001,0,6900.606,95.08,528.937,516.005,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3868740,228715526,0 KSF3-C,1 55018U 23001K   23082.75145618  .00016001  00000-0  87036-3 0  9992,2 55018  97.4877 143.5473 0009370 314.5864  45.4602 15.14509091 12122
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-24T02:59:46,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-23T21:12:22.594176,15.14520015,0.0009368,97.4876,143.6775,314.0626,45.9833,0,U,55018,999,1214,0.0011377,0.00020957,0,6900.573,95.08,528.903,515.974,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3868816,228741786,0 KSF3-C,1 55018U 23001K   23082.88359484  .00020957  00000-0  11377-2 0  9993,2 55018  97.4876 143.6775 0009368 314.0626  45.9833 15.14520015 12147
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-24T21:00:36,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-24T03:32:55.964544,15.14570372,0.0009385,97.4875,143.9375,313.077,46.9676,0,U,55018,999,1218,0.0029274,0.0005435,0,6900.42,95.076,528.761,515.809,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3869846,228794178,0 KSF3-C,1 55018U 23001K   23083.14786996  .00054350  00000-0  29274-2 0  9994,2 55018  97.4875 143.9375 0009385 313.0770  46.9676 15.14570372 12184
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-24T07:26:16,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-24T03:32:55.964544,15.14570372,0.0009385,97.4875,143.9375,313.077,46.9676,0,U,55018,999,1218,0.0029274,0.0005435,0,6900.42,95.076,528.761,515.809,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3869113,228750560,0 KSF3-C,1 55018U 23001K   23083.14786996  .00054350  00000-0  29274-2 0  9994,2 55018  97.4875 143.9375 0009385 313.0770  46.9676 15.14570372 12184
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-25T03:11:45,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-24T16:14:02.160096,15.14568956,0.0009339,97.487,144.4578,310.4826,49.5591,0,U,55018,999,1226,0.0014498,0.00026782,0,6900.424,95.077,528.734,515.845,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3870109,228826051,0 KSF3-C,1 55018U 23001K   23083.67641389  .00026782  00000-0  14498-2 0  9998,2 55018  97.4870 144.4578 0009339 310.4826  49.5591 15.14568956 12261
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-24T18:26:12,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-24T16:14:02.160096,15.14568956,0.0009339,97.487,144.4578,310.4826,49.5591,0,U,55018,999,1226,0.0014498,0.00026782,0,6900.424,95.077,528.734,515.845,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3869777,228766167,0 KSF3-C,1 55018U 23001K   23083.67641389  .00026782  00000-0  14498-2 0  9998,2 55018  97.4870 144.4578 0009339 310.4826  49.5591 15.14568956 12261
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-25T14:56:14,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-25T09:40:32.044224,15.14593123,0.0009414,97.4867,145.1732,307.1168,52.9203,0,U,55018,999,1237,0.0010002,0.00018448,0,6900.351,95.075,528.712,515.72,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3870707,228839717,0 KSF3-C,1 55018U 23001K   23084.40314866  .00018448  00000-0  10002-2 0  9994,2 55018  97.4867 145.1732 0009414 307.1168  52.9203 15.14593123 12377
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-26T02:10:07,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-25T17:36:12.576960,15.14604792,0.0009424,97.4864,145.4982,306.2438,53.7922,0,U,55018,999,1242,0.0010069,0.00018578,0,6900.316,95.074,528.683,515.678,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3871104,228874662,0 KSF3-C,1 55018U 23001K   23084.73347890  .00018578  00000-0  10069-2 0  9990,2 55018  97.4864 145.4982 0009424 306.2438  53.7922 15.14604792 12423
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-27T02:08:10,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-26T17:23:12.946560,15.14633607,0.0009441,97.4865,146.4738,302.1044,57.9271,0,U,55018,999,1257,0.00088213,0.00016276,0,6900.228,95.072,528.608,515.579,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3871964,228920824,0 KSF3-C,1 55018U 23001K   23085.72445540  .00016276  00000-0  88213-3 0  9991,2 55018  97.4865 146.4738 0009441 302.1044  57.9271 15.14633607 12577
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-26T23:06:12,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-26T17:23:12.946560,15.14633607,0.0009441,97.4865,146.4738,302.1044,57.9271,0,U,55018,999,1257,0.00088213,0.00016276,0,6900.228,95.072,528.608,515.579,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3871908,228894808,0 KSF3-C,1 55018U 23001K   23085.72445540  .00016276  00000-0  88213-3 0  9991,2 55018  97.4865 146.4738 0009441 302.1044  57.9271 15.14633607 12577
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-27T18:16:02,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-27T02:54:00.635616,15.14645651,0.00094,97.4865,146.8639,300.425,59.6053,0,U,55018,999,1263,0.00085654,0.00015806,0,6900.192,95.072,528.543,515.57,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3872569,228961100,0 KSF3-C,1 55018U 23001K   23086.12084069  .00015806  00000-0  85654-3 0  9995,2 55018  97.4865 146.8639 0009400 300.4250  59.6053 15.14645651 12632
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-28T02:32:37,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-27T21:55:35.179104,15.14669502,0.000939,97.4867,147.6442,297.3172,62.7104,0,U,55018,999,1275,0.00084745,0.00015648,0,6900.119,95.07,528.463,515.505,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3872915,228995304,0 KSF3-C,1 55018U 23001K   23086.91360161  .00015648  00000-0  84745-3 0  9996,2 55018  97.4867 147.6442 0009390 297.3172  62.7104 15.14669502 12756
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-28T00:16:13,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-27T21:55:35.179104,15.14669502,0.000939,97.4867,147.6442,297.3172,62.7104,0,U,55018,999,1275,0.00084745,0.00015648,0,6900.119,95.07,528.463,515.505,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3872831,228968524,0 KSF3-C,1 55018U 23001K   23086.91360161  .00015648  00000-0  84745-3 0  9996,2 55018  97.4867 147.6442 0009390 297.3172  62.7104 15.14669502 12756
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-28T19:17:36,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-28T04:16:06.416256,15.14678601,0.0009384,97.4868,147.9044,296.2839,63.7428,0,U,55018,999,1279,0.00084154,0.00015542,0,6900.091,95.07,528.432,515.481,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3873565,229035273,0 KSF3-C,1 55018U 23001K   23087.17785204  .00015542  00000-0  84154-3 0  9991,2 55018  97.4868 147.9044 0009384 296.2839  63.7428 15.14678601 12793
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-29T04:54:37,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-28T16:57:08.543232,15.14696138,0.0009348,97.4869,148.4247,294.2373,65.7882,0,U,55018,999,1287,0.00086037,0.000159,0,6900.038,95.069,528.353,515.453,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3873921,229070399,0 KSF3-C,1 55018U 23001K   23087.70634888  .00015900  00000-0  86037-3 0  9991,2 55018  97.4869 148.4247 0009348 294.2373  65.7882 15.14696138 12876
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-29T18:52:27,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-29T04:03:02.448576,15.14713485,0.0009283,97.487,148.8801,292.5956,67.4294,0,U,55018,999,1294,0.00093077,0.00017218,0,6899.986,95.067,528.256,515.445,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3874492,229109034,0 KSF3-C,1 55018U 23001K   23088.16877834  .00017218  00000-0  93077-3 0  9998,2 55018  97.4870 148.8801 0009283 292.5956  67.4294 15.14713485 12943
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-29T09:36:13,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-29T04:03:02.448576,15.14713485,0.0009283,97.487,148.8801,292.5956,67.4294,0,U,55018,999,1294,0.00093077,0.00017218,0,6899.986,95.067,528.256,515.445,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3874164,229075584,0 KSF3-C,1 55018U 23001K   23088.16877834  .00017218  00000-0  93077-3 0  9998,2 55018  97.4870 148.8801 0009283 292.5956  67.4294 15.14713485 12943
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-30T02:38:45,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-29T21:29:26.327904,15.14739242,0.0009237,97.487,149.5957,289.7539,70.2696,0,U,55018,999,1305,0.00099449,0.00018417,0,6899.907,95.066,528.146,515.399,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3874790,229140809,0 KSF3-C,1 55018U 23001K   23088.89544361  .00018417  00000-0  99449-3 0  9995,2 55018  97.4870 149.5957 0009237 289.7539  70.2696 15.14739242 13057
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-31T03:08:08,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-30T16:30:56.584224,15.1476895,0.0009182,97.4869,150.3763,286.6129,73.4094,0,U,55018,999,1317,0.0010486,0.00019441,0,6899.817,95.064,528.018,515.347,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3875726,229187628,0 KSF3-C,1 55018U 23001K   23089.68815491  .00019441  00000-0  10486-2 0  9999,2 55018  97.4869 150.3763 0009182 286.6129  73.4094 15.14768950 13178
2,GENERATED VIA SPACE-TRACK.ORG API,2023-03-30T23:16:13,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-03-30T16:30:56.584224,15.1476895,0.0009182,97.4869,150.3763,286.6129,73.4094,0,U,55018,999,1317,0.0010486,0.00019441,0,6899.817,95.064,528.018,515.347,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3875644,229160011,0 KSF3-C,1 55018U 23001K   23089.68815491  .00019441  00000-0  10486-2 0  9999,2 55018  97.4869 150.3763 0009182 286.6129  73.4094 15.14768950 13178
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-01T08:16:13,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-01T03:23:38.512608,15.14821647,0.000923,97.4866,151.807,280.508,79.5112,0,U,55018,999,1339,0.00094433,0.00017523,0,6899.657,95.061,527.89,515.154,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3876858,229213422,0 KSF3-C,1 55018U 23001K   23091.14141797  .00017523  00000-0  94433-3 0  9998,2 55018  97.4866 151.8070 0009230 280.5080  79.5112 15.14821647 13390
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-01T19:28:43,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-01T14:29:29.218560,15.14833431,0.0009287,97.4864,152.2622,278.5929,81.425,0,U,55018,999,1346,0.0008037,0.00014904,0,6899.621,95.06,527.894,515.079,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3877270,229247288,0 KSF3-C,1 55018U 23001K   23091.60381040  .00014904  00000-0  80370-3 0  9991,2 55018  97.4864 152.2622 0009287 278.5929  81.4250 15.14833431 13464
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-02T02:53:51,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-01T17:39:43.624512,15.14838203,0.0009302,97.4864,152.3922,278.082,81.9357,0,U,55018,999,1348,0.00082464,0.00015297,0,6899.607,95.06,527.89,515.054,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3877516,229280569,0 KSF3-C,1 55018U 23001K   23091.73592158  .00015297  00000-0  82464-3 0  9991,2 55018  97.4864 152.3922 0009302 278.0820  81.9357 15.14838203 13488
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-02T21:37:57,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-02T14:16:16.485600,15.14867474,0.0009369,97.4862,153.2376,274.6735,85.3427,0,U,55018,999,1361,0.00089597,0.00016643,0,6899.518,95.058,527.847,514.919,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3878126,229321259,0 KSF3-C,1 55018U 23001K   23092.59463525  .00016643  00000-0  89597-3 0  9991,2 55018  97.4862 153.2376 0009369 274.6735  85.3427 15.14867474 13612
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-02T16:46:16,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-02T14:16:16.485600,15.14867474,0.0009369,97.4862,153.2376,274.6735,85.3427,0,U,55018,999,1361,0.00089597,0.00016643,0,6899.518,95.058,527.847,514.919,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3878058,229293908,0 KSF3-C,1 55018U 23001K   23092.59463525  .00016643  00000-0  89597-3 0  9991,2 55018  97.4862 153.2376 0009369 274.6735  85.3427 15.14867474 13612
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-03T03:40:52,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-02T17:26:30.651360,15.1487195,0.0009378,97.4861,153.3676,274.2237,85.7923,0,U,55018,999,1363,0.00089839,0.0001669,0,6899.504,95.058,527.84,514.899,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3878419,229354746,0 KSF3-C,1 55018U 23001K   23092.72674365  .00016690  00000-0  89839-3 0  9993,2 55018  97.4861 153.3676 0009378 274.2237  85.7923 15.14871950 13639
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-03T19:04:41,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-03T09:17:40.999776,15.14893217,0.0009428,97.4862,154.0179,271.5571,88.4581,0,U,55018,999,1373,0.00089593,0.00016654,0,6899.44,95.056,527.81,514.8,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3879059,229394923,0 KSF3-C,1 55018U 23001K   23093.38728009  .00016654  00000-0  89593-3 0  9998,2 55018  97.4862 154.0179 0009428 271.5571  88.4581 15.14893217 13734
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-04T17:46:53,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-04T02:43:57.500544,15.14915891,0.0009422,97.4864,154.7333,268.6749,91.3404,0,U,55018,999,1384,0.00085489,0.00015897,0,6899.371,95.055,527.737,514.735,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3879974,229468289,0 KSF3-C,1 55018U 23001K   23094.11385996  .00015897  00000-0  85489-3 0  9992,2 55018  97.4864 154.7333 0009422 268.6749  91.3404 15.14915891 13845
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-04T08:46:13,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-04T02:43:57.500544,15.14915891,0.0009422,97.4864,154.7333,268.6749,91.3404,0,U,55018,999,1384,0.00085489,0.00015897,0,6899.371,95.055,527.737,514.735,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3879606,229433872,0 KSF3-C,1 55018U 23001K   23094.11385996  .00015897  00000-0  85489-3 0  9992,2 55018  97.4864 154.7333 0009422 268.6749  91.3404 15.14915891 13845
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-05T17:28:40,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-05T04:05:46.990464,15.14950227,0.000938,97.4861,155.7739,264.3997,95.6166,0,U,55018,999,1400,0.00082432,0.0001534,0,6899.267,95.053,527.603,514.66,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3880853,229539562,0 KSF3-C,1 55018U 23001K   23095.17068276  .00015340  00000-0  82432-3 0  9996,2 55018  97.4861 155.7739 0009380 264.3997  95.6166 15.14950227 14007
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-05T08:06:13,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-05T04:05:46.990464,15.14950227,0.000938,97.4861,155.7739,264.3997,95.6166,0,U,55018,999,1400,0.00082432,0.0001534,0,6899.267,95.053,527.603,514.66,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3880503,229507144,0 KSF3-C,1 55018U 23001K   23095.17068276  .00015340  00000-0  82432-3 0  9996,2 55018  97.4861 155.7739 0009380 264.3997  95.6166 15.14950227 14007
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-06T02:16:32,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-05T16:46:41.025216,15.14964829,0.0009356,97.4859,156.2942,262.0748,97.9422,0,U,55018,999,1408,0.00075895,0.00014121,0,6899.222,95.052,527.542,514.632,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3881153,229572719,0 KSF3-C,1 55018U 23001K   23095.69908594  .00014121  00000-0  75895-3 0  9990,2 55018  97.4859 156.2942 0009356 262.0748  97.9422 15.14964829 14089
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-06T18:48:24,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-06T03:52:27.896736,15.14979123,0.0009321,97.4857,156.7495,260.3104,99.7076,0,U,55018,999,1415,0.00075676,0.00014086,0,6899.179,95.051,527.475,514.613,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3881771,229613752,0 KSF3-C,1 55018U 23001K   23096.16143399  .00014086  00000-0  75676-3 0  9994,2 55018  97.4857 156.7495 0009321 260.3104  99.7076 15.14979123 14150
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-07T03:16:50,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-06T21:18:40.886208,15.14998342,0.000935,97.4854,157.4649,257.3222,102.6965,0,U,55018,999,1426,0.00070174,0.00013062,0,6899.121,95.05,527.436,514.535,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3882049,229645607,0 KSF3-C,1 55018U 23001K   23096.88797322  .00013062  00000-0  70174-3 0  9995,2 55018  97.4854 157.4649 0009350 257.3222 102.6965 15.14998342 14262
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-07T00:06:13,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-06T21:18:40.886208,15.14998342,0.000935,97.4854,157.4649,257.3222,102.6965,0,U,55018,999,1426,0.00070174,0.00013062,0,6899.121,95.05,527.436,514.535,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3881962,229619129,0 KSF3-C,1 55018U 23001K   23096.88797322  .00013062  00000-0  70174-3 0  9995,2 55018  97.4854 157.4649 0009350 257.3222 102.6965 15.14998342 14262
2,GENERATED VIA SPACE-TRACK.ORG API,2023-04-07T17:59:36,18 SPCS,KSF3-C,2023-001K,EARTH,TEME,UTC,SGP4,2023-04-07T03:39:07.214112,15.15007283,0.0009356,97.4853,157.725,256.2516,103.7675,0,U,55018,999,1430,0.00075249,0.00014017,0,6899.093,95.049,527.413,514.504,PAYLOAD,MEDIUM,LUXE,2023-01-03,AFETR,,3882626,229687085,0 KSF3-C,1 55018U 23001K   23097.15216683  .00014017  00000-0  75249-3 0  9991,2 55018  97.4853 157.7250 0009356 256.2516 103.7675 15.15007283 14303
